utrnno,acct1,acct2,acct_balance,acq_instit_code,amount,capt_date,currency,des_instit_code,ext_resp_code,fee_amount,fraud_flags,hpan,is_alerted,iss_instit_code,merchant_type,pid,pos_data_code,prc_code,ref_num,resp_code,resp_code_desc,stan,sysdate,terminal_address,terminal_id,trans_type,ttime,udate,cif_id,trans_type_desc,cvt_amount,ket_transfer,posconditionmode,sysday,syshour,syssec,trxcode
61381,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.876,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61380,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.875,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61379,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.874,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61378,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.844,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61377,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.843,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61376,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.808,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61375,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.778,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61374,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.748,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61373,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.746,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61371,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.732,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61372,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.731,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61370,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.688,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61369,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.681,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61368,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.652,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61367,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.644,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61366,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.510,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61365,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.498,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61364,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.494,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61363,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.490,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61362,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.489,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61361,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.475,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61360,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.470,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61359,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.470,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61358,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.469,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61357,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.452,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61356,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.420,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61355,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.387,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61354,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.376,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61353,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.368,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61352,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.355,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61351,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.310,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61349,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.309,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61350,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.280,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61348,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.279,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61347,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.269,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61346,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.238,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61345,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.108,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61343,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.067,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61344,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.067,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61342,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.066,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61341,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.049,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61340,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.048,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61339,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.033,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61338,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:20.018,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,20,401234
61337,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.998,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61336,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.982,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61335,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.966,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61334,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.931,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61333,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.930,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61332,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.868,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61331,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.858,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61330,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.853,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61329,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.840,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61328,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.812,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61327,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.812,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61326,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.765,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61325,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.714,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61324,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.713,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61323,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.682,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61322,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.666,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61321,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.666,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61320,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.665,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61319,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.598,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61317,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.566,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61318,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.566,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61316,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.564,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61314,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.538,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61315,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.537,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61313,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.536,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61311,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.501,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61312,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.500,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61310,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.387,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61309,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.386,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61308,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.359,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61307,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.359,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61306,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.349,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61305,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.348,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61304,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.331,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61303,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.327,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61302,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.280,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61301,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.247,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61300,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.214,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61299,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.197,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61298,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.168,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61297,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.141,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61296,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.108,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61295,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.091,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61294,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.062,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61293,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.046,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61292,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.017,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61291,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:19.015,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,19,401234
61290,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:18.965,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,18,401234
61289,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:18.942,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,18,401234
61288,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:18.924,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,18,401234
61283,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 23:00:18.918,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,23,18,401234
